product_id,brand,category,sub_category,mrp
7866,L'Oreal,Fragrance,Foundation,2042.92
7867,Pond's,Makeup,,1741.8
7868,Himalaya,Fragrance,Compact,4353.33
7869,Mamaearth,,Serum,190.48
7870,Biotique,Skincare,Body Lotion,2816.63
7871,L'Oreal,Makeup,,3599.9
7872,WOW Skin Science,Fragrance,Sunscreen,608.61
7873,Biotique,Skincare,Eyeliner,4710.11
7874,Himalaya,Personal Care,Sunscreen,4488.83
7875,Maybelline,Personal Care,Handwash,3731.7
7876,Mamaearth,Personal Care,Mascara,3264.67
7877,Nykaa Naturals,Fragrance,Moisturizer,3679.53
7878,The Body Shop,Makeup,Soap,3897.62
7879,WOW Skin Science,Personal Care,Face Wash,4380.8
7880,Maybelline,Makeup,Body Mist,2738.49
7881,The Body Shop,Personal Care,Deodorant,1882.57
7882,WOW Skin Science,Personal Care,Perfume,3453.7
7883,Himalaya,Makeup,Perfume,1978.1
7884,Maybelline,Makeup,Body Mist,1039.46
7885,,Skincare,Handwash,565.37
7886,L'Oreal,Personal Care,Shampoo,1316.72
7887,Nykaa Naturals,Haircare,Perfume,4633.39
7888,Maybelline,Skincare,Oil,822.05
7889,Forest Essentials,Personal Care,Deodorant,922.41
7890,Maybelline,Makeup,Mascara,4349.62
7891,Mamaearth,Personal Care,Perfume,3548.16
7892,Nykaa Naturals,Personal Care,Body Mist,3308.22
7893,Pond's,Haircare,Face Wash,2751.45
7894,Maybelline,Skincare,Eyeliner,3643.84
7895,Himalaya,Fragrance,Shampoo,2304.09
7896,Himalaya,Personal Care,Perfume,4799.43
7897,Biotique,,Serum,999.8
7898,WOW Skin Science,Fragrance,Deodorant,2489.56
7899,L'Oreal,Fragrance,Perfume,2037.52
7900,Nivea,Personal Care,Foundation,1202.0
7901,L'Oreal,Personal Care,Face Wash,3333.88
7902,Maybelline,Fragrance,Mask,3324.22
7903,Pond's,Haircare,Oil,4110.34
7904,Maybelline,Haircare,Sanitizer,3444.42
7905,Nivea,Makeup,Sanitizer,3400.76
7906,WOW Skin Science,Haircare,Eyeliner,2615.89
7907,Lakme,Fragrance,Serum,3652.59
7908,Nykaa Naturals,Makeup,Hair Mask,1300.27
7909,Nivea,Personal Care,Perfume,3801.21
7910,L'Oreal,Haircare,Hair Mask,3160.79
7911,L'Oreal,Makeup,,3529.86
7912,Nykaa Naturals,Makeup,Shampoo,4877.56
7913,The Body Shop,Makeup,Conditioner,4569.34
7914,Lakme,Personal Care,Body Mist,1310.72
7915,Mamaearth,Personal Care,Face Wash,4645.19
7916,L'Oreal,Skincare,Conditioner,
7917,Forest Essentials,Haircare,Sunscreen,1436.59
7918,L'Oreal,Haircare,Soap,4236.99
7919,Pond's,Skincare,Body Lotion,683.37
7920,Maybelline,Fragrance,Hair Mask,4922.01
7921,Maybelline,Makeup,,1909.0
7922,Pond's,Skincare,Deodorant,3047.47
7923,Pond's,Haircare,Oil,64.75
7924,Forest Essentials,Haircare,Handwash,4277.74
7925,Nykaa Naturals,Skincare,Conditioner,4698.29
7926,The Body Shop,Makeup,Perfume,2319.01
7927,L'Oreal,Haircare,Oil,
7928,Pond's,Fragrance,Body Lotion,2718.26
7929,Forest Essentials,Skincare,Soap,3459.19
7930,Forest Essentials,Personal Care,Oil,509.71
7931,,Personal Care,Compact,3765.87
7932,Himalaya,Haircare,Perfume,606.97
7933,Pond's,Fragrance,Hair Mask,1007.34
7934,Pond's,Personal Care,Handwash,2610.77
7935,Nykaa Naturals,Personal Care,Face Wash,4385.19
7936,Nykaa Naturals,Makeup,Body Lotion,4012.55
7937,Maybelline,Personal Care,Foundation,2835.5
7938,Forest Essentials,Skincare,Body Lotion,2554.56
7939,Nykaa Naturals,Skincare,Soap,1831.88
7940,Maybelline,Skincare,Deodorant,2823.55
7941,Himalaya,Makeup,Foundation,996.79
7942,Mamaearth,Skincare,Perfume,2168.26
7943,Pond's,Fragrance,Sanitizer,2466.0
7944,Pond's,Personal Care,Deodorant,2085.56
7945,Nykaa Naturals,Personal Care,Handwash,2153.14
7946,Biotique,Haircare,Serum,3111.43
7947,L'Oreal,Fragrance,Body Lotion,4239.4
7948,Maybelline,Haircare,Face Wash,
7949,,Personal Care,Handwash,3814.74
7950,Nykaa Naturals,Haircare,Deodorant,449.06
7951,The Body Shop,Skincare,,4937.88
7952,Pond's,,Hair Mask,3866.2
7953,Forest Essentials,Haircare,Compact,2504.47
7954,Maybelline,Skincare,Oil,1878.75
7955,WOW Skin Science,Makeup,Sunscreen,4584.34
7956,Nivea,,Hair Mask,4465.92
7957,Forest Essentials,,Face Wash,135.67
7958,The Body Shop,Haircare,,162.04
7959,Himalaya,Personal Care,Body Lotion,4556.71
7960,Biotique,Personal Care,Eyeliner,3773.86
7961,,Makeup,Perfume,4656.45
7962,Mamaearth,Personal Care,Mascara,4998.93
7963,Nykaa Naturals,Personal Care,Mask,3312.97
7964,Maybelline,Skincare,Compact,1228.58
7965,Lakme,Makeup,Foundation,3971.56
7966,Himalaya,Skincare,Deodorant,832.12
7967,Himalaya,Personal Care,Deodorant,4497.48
7968,L'Oreal,Fragrance,Foundation,4057.21
7969,Pond's,Skincare,Shampoo,3144.01
7970,WOW Skin Science,Haircare,Body Mist,3897.29
7971,WOW Skin Science,Fragrance,Body Mist,2282.92
7972,Pond's,Personal Care,Serum,951.99
7973,The Body Shop,Personal Care,Perfume,444.51
7974,Biotique,Haircare,Oil,247.34
7975,Mamaearth,Fragrance,Sunscreen,2670.87
7976,WOW Skin Science,Fragrance,Soap,2936.73
7977,Biotique,Personal Care,Body Lotion,1921.75
7978,Nivea,Fragrance,Moisturizer,3424.32
7979,WOW Skin Science,Fragrance,Serum,4417.74
7980,The Body Shop,Personal Care,Body Mist,4184.35
7981,L'Oreal,Haircare,Serum,4516.12
7982,The Body Shop,,Soap,1249.12
7983,Forest Essentials,Haircare,Face Wash,
7984,Biotique,Fragrance,Serum,3789.59
7985,Mamaearth,Skincare,Mascara,2342.33
7986,Himalaya,Personal Care,Deodorant,793.52
7987,Himalaya,Haircare,Oil,
7988,Himalaya,Personal Care,,2681.14
7989,Nykaa Naturals,Haircare,Serum,1926.13
7990,The Body Shop,Fragrance,Handwash,3148.6
7991,Mamaearth,Personal Care,Compact,2262.85
7992,,Personal Care,Lipstick,1727.65
7993,Biotique,Personal Care,Lipstick,4030.13
7994,Nivea,Haircare,Serum,1407.73
7995,Himalaya,Haircare,Hair Mask,388.64
7996,WOW Skin Science,Fragrance,Perfume,3144.38
7997,Nykaa Naturals,Fragrance,Deodorant,2428.32
7998,Forest Essentials,Haircare,Deodorant,4138.56
7999,Nykaa Naturals,Skincare,Soap,622.48
8000,Biotique,Makeup,Lipstick,865.7
8001,,Haircare,Mask,81.68
8002,Mamaearth,Personal Care,Serum,188.33
8003,The Body Shop,Haircare,Perfume,4474.54
8004,L'Oreal,Personal Care,Eyeliner,4878.5
8005,Biotique,Haircare,Perfume,614.35
8006,Himalaya,Personal Care,Shampoo,344.73
8007,Maybelline,Skincare,Compact,807.64
8008,Nykaa Naturals,Personal Care,Body Mist,4114.04
8009,Lakme,Haircare,,3267.92
8010,Pond's,Fragrance,Compact,4742.25
8011,WOW Skin Science,Makeup,Sunscreen,3323.34
8012,Biotique,Makeup,Mascara,2446.79
8013,Nivea,Personal Care,Deodorant,4567.05
8014,Biotique,Haircare,Handwash,2490.34
8015,Forest Essentials,Skincare,Serum,593.88
8016,Forest Essentials,Makeup,Handwash,2178.87
8017,Maybelline,Skincare,Conditioner,1986.51
8018,Maybelline,Skincare,Soap,2950.61
8019,WOW Skin Science,Fragrance,Soap,803.37
8020,WOW Skin Science,Makeup,Deodorant,3353.63
8021,Pond's,Fragrance,Body Lotion,4704.3
8022,Lakme,Fragrance,Eyeliner,2869.77
8023,Mamaearth,Fragrance,Serum,3757.74
8024,Mamaearth,Personal Care,Oil,428.62
8025,Lakme,Makeup,,2282.05
8026,Maybelline,Skincare,Serum,3265.51
8027,Lakme,Haircare,Serum,3457.64
8028,Himalaya,Haircare,Mascara,484.76
8029,Forest Essentials,Makeup,Foundation,3052.21
8030,Forest Essentials,Skincare,Oil,4942.41
8031,L'Oreal,Makeup,Eyeliner,2767.18
8032,Mamaearth,Personal Care,Lipstick,943.97
8033,Nivea,Personal Care,Mask,3324.31
8034,Nivea,Personal Care,Lipstick,4889.8
8035,Himalaya,Fragrance,Eyeliner,373.66
8036,Himalaya,Haircare,Serum,3899.73
8037,Forest Essentials,Makeup,Face Wash,148.12
8038,WOW Skin Science,Fragrance,Deodorant,1415.22
8039,Himalaya,Personal Care,Shampoo,3948.26
8040,Forest Essentials,Haircare,Hair Mask,2078.9
8041,Nivea,Skincare,Handwash,3177.21
8042,The Body Shop,Skincare,Mascara,657.37
8043,Lakme,Haircare,Soap,
8044,The Body Shop,Fragrance,,614.12
8045,Biotique,Personal Care,,1328.01
8046,Biotique,Skincare,Foundation,4692.72
8047,Nivea,Skincare,Lipstick,4909.45
8048,,Haircare,Lipstick,1060.2
8049,,Fragrance,Mascara,3626.07
8050,Mamaearth,Personal Care,Deodorant,4464.03
8051,,Skincare,Deodorant,4696.6
8052,Nykaa Naturals,Personal Care,Handwash,262.48
8053,Himalaya,Haircare,Sunscreen,3183.18
8054,Maybelline,Makeup,Soap,4597.44
8055,L'Oreal,Personal Care,Handwash,2419.06
8056,Maybelline,Skincare,Mascara,4286.9
8057,WOW Skin Science,,Hair Mask,1822.51
8058,Forest Essentials,Haircare,Sunscreen,3245.93
8059,WOW Skin Science,Personal Care,Sanitizer,4956.76
8060,Mamaearth,Personal Care,Body Lotion,2538.13
8061,Biotique,Makeup,Mascara,2557.53
8062,Lakme,Skincare,Lipstick,624.57
8063,Nykaa Naturals,Haircare,Body Mist,1519.32
8064,Lakme,Makeup,Eyeliner,4277.78
8065,Pond's,Personal Care,Face Wash,2096.24
8066,Biotique,Skincare,Compact,2204.15
8067,The Body Shop,Personal Care,Shampoo,3292.27
8068,Lakme,Fragrance,Compact,3391.55
8069,Maybelline,Fragrance,Sunscreen,4890.44
8070,Mamaearth,Makeup,Deodorant,770.84
8071,The Body Shop,Fragrance,Face Wash,3837.14
8072,Pond's,Fragrance,Mascara,4179.13
8073,Mamaearth,Personal Care,Perfume,1229.83
8074,WOW Skin Science,Personal Care,Face Wash,4679.49
8075,L'Oreal,Makeup,Body Lotion,3091.12
8076,Mamaearth,Haircare,Perfume,377.3
8077,WOW Skin Science,Makeup,Lipstick,501.69
8078,Pond's,Skincare,Deodorant,2542.6
8079,Himalaya,Fragrance,Shampoo,3666.51
8080,Lakme,Fragrance,Face Wash,3852.93
8081,,Haircare,Lipstick,2226.71
8082,Nykaa Naturals,Makeup,Face Wash,3377.78
8083,L'Oreal,Personal Care,,449.98
8084,Lakme,Personal Care,,4443.12
8085,L'Oreal,Fragrance,Eyeliner,1497.29
8086,L'Oreal,Skincare,Sunscreen,2410.55
8087,Forest Essentials,Fragrance,Moisturizer,2522.63
8088,Biotique,Makeup,Foundation,2623.04
8089,WOW Skin Science,Personal Care,Body Lotion,65.39
8090,Lakme,Makeup,Lipstick,4690.96
8091,Lakme,Haircare,Serum,3924.95
8092,Biotique,Personal Care,Handwash,4616.93
8093,Pond's,,Mask,4005.13
8094,Nivea,Skincare,,4716.97
8095,Nivea,Personal Care,Body Lotion,3280.74
8096,Nivea,Fragrance,Eyeliner,3984.06
8097,Lakme,,Perfume,2249.31
8098,Pond's,Fragrance,Sunscreen,802.03
8099,,Haircare,Mask,4415.54
8100,Himalaya,Fragrance,Body Lotion,175.59
8101,Lakme,Makeup,Mask,3573.33
8102,Nykaa Naturals,Haircare,Face Wash,460.6
8103,Mamaearth,Makeup,Deodorant,4742.98
8104,Nykaa Naturals,Haircare,Foundation,2454.12
8105,Pond's,Fragrance,Body Lotion,2657.31
8106,Nivea,Makeup,Body Lotion,2048.33
8107,WOW Skin Science,Fragrance,Sunscreen,1498.08
8108,Mamaearth,Makeup,,2943.36
8109,Lakme,Fragrance,Lipstick,2088.29
8110,The Body Shop,Skincare,Hair Mask,
8111,Nykaa Naturals,Haircare,Hair Mask,4691.99
8112,L'Oreal,Haircare,Perfume,4132.69
8113,The Body Shop,Fragrance,Face Wash,891.95
8114,L'Oreal,Fragrance,Handwash,3391.0
8115,Mamaearth,Skincare,Deodorant,2160.12
8116,Mamaearth,Personal Care,Handwash,3475.22
8117,L'Oreal,Makeup,Serum,4035.82
8118,Pond's,Personal Care,Sunscreen,2071.92
8119,Biotique,Personal Care,Foundation,3116.91
8120,Lakme,Personal Care,Deodorant,3035.71
8121,Himalaya,Haircare,Body Mist,1029.09
8122,Mamaearth,Makeup,Lipstick,3872.21
8123,Nykaa Naturals,Fragrance,Foundation,629.14
8124,Maybelline,Personal Care,Mask,489.66
8125,WOW Skin Science,Haircare,,2241.57
8126,Forest Essentials,Fragrance,Mascara,973.84
8127,Mamaearth,Skincare,Handwash,4430.16
8128,Nykaa Naturals,Skincare,Body Mist,1477.74
8129,L'Oreal,Fragrance,Face Wash,540.35
8130,The Body Shop,Personal Care,Eyeliner,1657.69
8131,Nykaa Naturals,Skincare,Sanitizer,4426.37
8132,Mamaearth,Fragrance,Face Wash,2842.68
8133,WOW Skin Science,Makeup,Handwash,1087.36
8134,,Makeup,Sanitizer,4765.45
8135,Nykaa Naturals,Makeup,Serum,2096.63
8136,Biotique,Haircare,Sunscreen,3832.35
8137,Nykaa Naturals,Makeup,Hair Mask,1365.87
8138,Mamaearth,Personal Care,Sanitizer,369.81
8139,Lakme,Haircare,Mascara,485.0
8140,Pond's,Makeup,Eyeliner,2755.47
8141,WOW Skin Science,Haircare,Serum,4340.55
8142,Pond's,Personal Care,Body Lotion,4757.04
8143,WOW Skin Science,Fragrance,,
8144,Maybelline,Makeup,Perfume,1660.53
8145,Biotique,Haircare,Foundation,368.95
8146,WOW Skin Science,Skincare,Conditioner,1046.32
8147,Nivea,Makeup,Compact,4475.79
8148,Nivea,Haircare,Moisturizer,801.77
8149,The Body Shop,Makeup,Body Mist,2918.09
8150,Pond's,Skincare,Shampoo,655.79
8151,Nivea,Fragrance,Perfume,2820.88
8152,WOW Skin Science,Haircare,Oil,4699.8
8153,Nykaa Naturals,Skincare,Handwash,922.7
8154,WOW Skin Science,,Lipstick,760.17
8155,WOW Skin Science,Personal Care,Serum,392.63
8156,Lakme,Makeup,Hair Mask,4962.52
8157,Lakme,Fragrance,Body Lotion,4555.3
8158,Pond's,Fragrance,Handwash,2505.58
8159,Nivea,,Body Mist,1890.35
8160,Mamaearth,Haircare,Serum,1362.28
8161,Maybelline,Personal Care,Moisturizer,3528.34
8162,Maybelline,Fragrance,Deodorant,3983.11
8163,The Body Shop,Makeup,Face Wash,4506.47
8164,Nykaa Naturals,Makeup,,4305.79
8165,L'Oreal,Fragrance,Mask,
8166,L'Oreal,Fragrance,Serum,3832.94
8167,Nivea,Makeup,Hair Mask,1684.25
8168,,Makeup,Mascara,4962.56
8169,Nykaa Naturals,Personal Care,Sanitizer,3591.71
8170,Biotique,Fragrance,Deodorant,4570.3
8171,Biotique,Skincare,Sanitizer,4945.79
8172,Maybelline,Haircare,Moisturizer,1651.87
8173,WOW Skin Science,Personal Care,Serum,4941.88
8174,The Body Shop,Makeup,Face Wash,3845.42
8175,Mamaearth,Skincare,Body Lotion,2689.07
8176,L'Oreal,,,4189.29
8177,Nykaa Naturals,Haircare,Handwash,3099.78
8178,WOW Skin Science,Makeup,Conditioner,2902.3
8179,Nivea,Makeup,Conditioner,246.24
8180,Pond's,Fragrance,Hair Mask,3858.18
8181,Himalaya,Makeup,Moisturizer,1050.62
8182,Forest Essentials,Skincare,Eyeliner,1347.88
8183,WOW Skin Science,Personal Care,Foundation,2332.81
8184,Himalaya,Haircare,Deodorant,3022.55
8185,Nivea,Personal Care,Deodorant,4082.66
8186,Biotique,Fragrance,Mascara,4790.16
8187,,Personal Care,Lipstick,3060.55
8188,L'Oreal,,Shampoo,
8189,Himalaya,Haircare,Perfume,319.49
8190,Forest Essentials,Fragrance,Moisturizer,
8191,Maybelline,Personal Care,Soap,1326.53
8192,Forest Essentials,Haircare,Serum,4278.81
8193,The Body Shop,Makeup,Lipstick,4090.06
8194,Nivea,Haircare,Compact,1273.11
8195,Maybelline,Skincare,Sanitizer,4875.27
8196,L'Oreal,Makeup,Perfume,1981.93
8197,Pond's,Skincare,,4757.02
8198,Himalaya,Makeup,Face Wash,4387.05
8199,Mamaearth,Fragrance,Sanitizer,250.41
8200,Lakme,Haircare,Lipstick,1146.71
8201,L'Oreal,Personal Care,Serum,2709.17
8202,L'Oreal,Makeup,Handwash,1782.08
8203,Himalaya,Skincare,Oil,1270.58
8204,L'Oreal,Haircare,Lipstick,4830.78
8205,Mamaearth,Skincare,Perfume,1305.06
8206,Biotique,Fragrance,Body Lotion,400.36
8207,The Body Shop,Makeup,Compact,717.06
8208,The Body Shop,Makeup,Perfume,1061.08
8209,The Body Shop,Makeup,Conditioner,1103.07
8210,Himalaya,,Serum,
8211,,Fragrance,Sunscreen,113.37
8212,Himalaya,Personal Care,Sanitizer,1513.05
8213,Forest Essentials,Fragrance,Foundation,2871.94
8214,Lakme,Fragrance,Perfume,2540.58
8215,Nykaa Naturals,Personal Care,Deodorant,205.17
8216,Nykaa Naturals,Haircare,Soap,3155.69
8217,Nykaa Naturals,Haircare,Body Lotion,3286.8
8218,L'Oreal,Skincare,Foundation,752.56
8219,Nivea,Skincare,Perfume,4332.33
8220,WOW Skin Science,Makeup,Deodorant,4957.25
8221,Lakme,Personal Care,Sunscreen,1173.63
8222,Nivea,Fragrance,Sanitizer,2035.75
8223,,Makeup,Perfume,3799.88
8224,Pond's,Skincare,Handwash,1680.49
8225,Biotique,Haircare,Deodorant,2493.31
8226,WOW Skin Science,Skincare,Body Lotion,1559.46
8227,Pond's,Skincare,Serum,3923.25
8228,Biotique,Haircare,Mascara,3299.06
8229,Biotique,Skincare,Body Lotion,732.36
8230,Forest Essentials,Haircare,Foundation,3183.79
8231,Nykaa Naturals,Fragrance,Handwash,968.06
8232,WOW Skin Science,Personal Care,Body Mist,656.97
8233,Himalaya,Fragrance,Perfume,3104.43
8234,Mamaearth,Fragrance,Eyeliner,2597.05
8235,Lakme,Makeup,Body Mist,4904.94
8236,L'Oreal,Makeup,Serum,2168.36
8237,Lakme,Makeup,Eyeliner,1832.64
8238,Biotique,Fragrance,Sanitizer,2450.51
8239,Mamaearth,Personal Care,Eyeliner,4939.88
8240,The Body Shop,Haircare,Deodorant,4119.71
8241,Biotique,,Lipstick,2670.85
8242,Pond's,Fragrance,,2055.71
8243,Himalaya,Personal Care,Sunscreen,4275.22
8244,Nykaa Naturals,Makeup,Compact,2636.97
8245,Mamaearth,Haircare,Shampoo,1884.04
8246,Biotique,Haircare,Handwash,3251.87
8247,Nykaa Naturals,Personal Care,Perfume,
8248,L'Oreal,Fragrance,Serum,1330.95
8249,Lakme,Makeup,Foundation,1899.57
8250,Maybelline,Haircare,Conditioner,730.81
8251,Forest Essentials,Fragrance,Sanitizer,3962.03
8252,Himalaya,Fragrance,Conditioner,3762.6
8253,WOW Skin Science,Makeup,Serum,3534.63
8254,Nivea,Makeup,Sunscreen,3712.37
8255,,Skincare,Sanitizer,1259.85
8256,Lakme,Makeup,Face Wash,3549.55
8257,Lakme,Personal Care,Shampoo,1344.03
8258,Mamaearth,Personal Care,Soap,573.98
8259,Forest Essentials,Personal Care,Soap,3330.69
8260,Nivea,Fragrance,Handwash,2068.79
8261,,Makeup,Compact,
8262,Forest Essentials,Skincare,Conditioner,2851.5
8263,Pond's,Haircare,Sunscreen,4878.02
8264,WOW Skin Science,Personal Care,Lipstick,522.62
8265,Maybelline,Fragrance,Perfume,2828.16
8266,Mamaearth,Skincare,Shampoo,302.78
8267,Forest Essentials,Makeup,Handwash,4420.74
8268,Maybelline,Haircare,Hair Mask,156.07
8269,Nykaa Naturals,Fragrance,Oil,4225.98
8270,Maybelline,Fragrance,Face Wash,828.8
8271,WOW Skin Science,Fragrance,Body Mist,4631.17
8272,The Body Shop,Haircare,Shampoo,4054.21
8273,,Haircare,Body Lotion,841.04
8274,,,Handwash,2061.07
8275,Nivea,Makeup,Foundation,1037.34
8276,Maybelline,Fragrance,Conditioner,1908.83
8277,L'Oreal,Haircare,Body Mist,2598.66
8278,Mamaearth,Skincare,Shampoo,4607.53
8279,Biotique,,Mascara,1055.39
8280,WOW Skin Science,Fragrance,Body Mist,4513.42
8281,Himalaya,Skincare,Perfume,3717.48
8282,The Body Shop,Fragrance,Sanitizer,898.53
8283,Himalaya,Haircare,Foundation,319.48
8284,,Personal Care,Lipstick,1526.34
8285,Biotique,Skincare,Compact,3396.93
8286,WOW Skin Science,,Hair Mask,4415.9
8287,Nivea,Personal Care,Shampoo,1149.19
8288,Biotique,Makeup,Serum,3106.32
8289,,Haircare,Perfume,612.68
8290,Forest Essentials,Makeup,Handwash,4125.61
8291,Himalaya,Personal Care,Soap,521.6
8292,Mamaearth,Haircare,Deodorant,2217.08
8293,WOW Skin Science,Skincare,Body Mist,2360.17
8294,L'Oreal,,Foundation,4731.66
8295,Forest Essentials,Haircare,Mask,3343.41
8296,Maybelline,Haircare,Lipstick,1849.94
8297,The Body Shop,Fragrance,Deodorant,4677.99
8298,Pond's,Makeup,Body Lotion,1668.29
8299,Nykaa Naturals,Skincare,Perfume,2494.26
8300,WOW Skin Science,Makeup,Handwash,4370.02
8301,Maybelline,Haircare,,2428.51
8302,Nykaa Naturals,Fragrance,Foundation,3635.8
8303,Nykaa Naturals,Skincare,Hair Mask,2164.21
8304,Lakme,Personal Care,Serum,656.92
8305,Himalaya,Skincare,Handwash,1230.63
8306,WOW Skin Science,Makeup,Lipstick,3598.79
8307,Forest Essentials,Fragrance,Perfume,2378.0
8308,Forest Essentials,Skincare,Sunscreen,2066.24
8309,Nykaa Naturals,Skincare,Sunscreen,4431.43
8310,Lakme,Personal Care,Conditioner,4123.16
8311,Forest Essentials,Personal Care,Foundation,606.36
8312,Mamaearth,Haircare,Handwash,982.05
8313,Himalaya,Haircare,Compact,312.3
8314,Maybelline,Personal Care,Deodorant,2018.97
8315,Mamaearth,Skincare,Compact,4882.1
8316,Mamaearth,Makeup,Perfume,471.56
8317,Nykaa Naturals,Haircare,Sunscreen,1460.12
8318,Pond's,Haircare,,1602.88
8319,Nykaa Naturals,Makeup,Sanitizer,3945.54
8320,Lakme,Fragrance,Body Lotion,4843.86
8321,Lakme,Haircare,Perfume,4996.36
8322,Nivea,Fragrance,Sunscreen,764.32
8323,,Makeup,Deodorant,793.98
8324,Forest Essentials,Skincare,Hair Mask,2708.16
8325,L'Oreal,Haircare,Foundation,2748.17
8326,Nivea,Personal Care,Foundation,2054.19
8327,Nivea,Makeup,Body Mist,3527.74
8328,Forest Essentials,Makeup,Serum,134.3
8329,Biotique,Personal Care,Conditioner,63.84
8330,L'Oreal,Skincare,Sanitizer,1263.01
8331,,Haircare,Sanitizer,3605.06
8332,Lakme,Personal Care,Lipstick,1746.84
8333,The Body Shop,Personal Care,Sunscreen,3707.42
8334,Maybelline,Fragrance,Serum,4108.2
8335,Himalaya,Skincare,Face Wash,2450.44
8336,,Personal Care,Eyeliner,3835.95
8337,WOW Skin Science,Personal Care,Soap,1917.73
8338,Nivea,Skincare,Eyeliner,2698.59
8339,Nivea,Personal Care,Sanitizer,3054.32
8340,The Body Shop,Fragrance,Handwash,2675.03
8341,Lakme,Personal Care,Sunscreen,1495.28
8342,Lakme,Fragrance,Moisturizer,1234.66
8343,Forest Essentials,Personal Care,Body Mist,3624.91
8344,Maybelline,Makeup,Deodorant,3068.07
8345,Nivea,Haircare,Serum,1135.22
8346,Lakme,Haircare,Soap,4744.19
8347,Maybelline,Haircare,Lipstick,4368.8
8348,Nivea,Makeup,Foundation,2687.35
8349,Forest Essentials,Makeup,Sanitizer,2291.77
8350,The Body Shop,Haircare,Moisturizer,1538.09
8351,Nykaa Naturals,Makeup,Foundation,2926.3
8352,Nivea,Personal Care,Lipstick,953.2
8353,Himalaya,Fragrance,Body Mist,2772.78
8354,Nykaa Naturals,Skincare,Conditioner,2414.27
8355,Biotique,,Eyeliner,4134.25
8356,,Makeup,Moisturizer,1629.13
8357,Nykaa Naturals,Makeup,Sanitizer,3207.98
8358,Biotique,Skincare,Handwash,2366.88
8359,,Skincare,Body Mist,4464.79
8360,Nivea,Fragrance,Mascara,3607.04
8361,Mamaearth,Skincare,Conditioner,4888.53
8362,Mamaearth,Fragrance,Oil,4147.87
8363,WOW Skin Science,Skincare,Sanitizer,4101.77
8364,Lakme,Makeup,Soap,4539.15
8365,Mamaearth,Skincare,Deodorant,195.47
8366,Maybelline,Personal Care,Soap,1034.23
8367,The Body Shop,Skincare,Serum,1544.31
8368,Mamaearth,Haircare,Compact,395.69
8369,Nykaa Naturals,Skincare,Shampoo,4985.79
8370,Mamaearth,,Sunscreen,1255.25
8371,Forest Essentials,Makeup,Serum,1706.03
8372,Forest Essentials,Fragrance,Deodorant,1716.15
8373,,Fragrance,Body Lotion,4752.69
8374,Mamaearth,Skincare,Oil,2921.4
8375,,Fragrance,Oil,1442.85
8376,Nykaa Naturals,Fragrance,Deodorant,190.93
8377,Mamaearth,Fragrance,Deodorant,209.71
8378,Lakme,Fragrance,Moisturizer,3741.68
8379,,Fragrance,Serum,4200.79
8380,Mamaearth,Skincare,Deodorant,1085.31
8381,Pond's,Personal Care,Lipstick,3310.88
8382,,Makeup,Body Mist,2990.04
8383,Himalaya,Haircare,Handwash,2548.09
8384,WOW Skin Science,Personal Care,Soap,3965.2
8385,Nykaa Naturals,,Mask,311.24
8386,Lakme,Haircare,Conditioner,241.46
8387,Pond's,Haircare,Sanitizer,3064.07
8388,,Haircare,Body Mist,4053.38
8389,Nivea,Haircare,Foundation,3265.61
8390,,Personal Care,Body Mist,563.29
8391,Nivea,Skincare,Mask,3507.05
8392,Nivea,Fragrance,Sanitizer,3156.85
8393,Himalaya,Fragrance,Perfume,3418.15
8394,Nykaa Naturals,Fragrance,Mascara,1218.26
8395,Biotique,Skincare,Hair Mask,4253.05
8396,The Body Shop,Fragrance,Sanitizer,3601.21
8397,WOW Skin Science,Personal Care,Moisturizer,76.38
8398,Himalaya,Personal Care,Body Lotion,2873.09
8399,Mamaearth,Fragrance,Perfume,4477.09
8400,Mamaearth,Makeup,Perfume,2579.34
8401,,Haircare,Body Mist,3800.58
8402,Maybelline,Personal Care,Soap,4712.51
